Fecha Transaccion,Lote Completo,Tipo de Granjero,Formula  ,Nombre Formula                   ,Neto Relativo,Costo      ,Base de precios unitarios,Transaccion,Nombre Tipo Alimento
2/3/2026         ,STO5053-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,2700.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/3/2026         ,BUC3040-2601A,PCA             ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,15630.00     ,9315.48    ,0.59600000               ,Despacho   ,Engorde 2           
2/3/2026         ,BUC1001-2601A,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,1800.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 1           
2/3/2026         ,BUC1001-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,-1800.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 1           
2/3/2026         ,BUC1001-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,22580.00     ,11770.70   ,0.52128875               ,Despacho   ,Engorde 1           
2/3/2026         ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21940.00     ,11718.76   ,0.53412781               ,Despacho   ,Engorde 4           
2/3/2026         ,STO2005-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21700.00     ,11200.27   ,0.51614156               ,Despacho   ,Engorde 2           
2/3/2026         ,BUC1005-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21310.00     ,10520.85   ,0.49370491               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC1005-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22770.00     ,11241.66   ,0.49370491               ,Despacho   ,Engorde 4           
2/3/2026         ,STO2005-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,14690.00     ,7344.60    ,0.49997268               ,Despacho   ,Engorde 2           
2/3/2026         ,STO5023-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15330.00     ,10669.68   ,0.69600000               ,Despacho   ,Engorde 4           
2/3/2026         ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,22520.00     ,12028.56   ,0.53412781               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,24820.00     ,14296.32   ,0.57600000               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC3051-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18500.00     ,12746.50   ,0.68900000               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,25060.00     ,14434.56   ,0.57600000               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,-600.00      ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/3/2026         ,STO5028-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15000.00     ,8940.00    ,0.59600000               ,Despacho   ,Engorde 1           
2/3/2026         ,BUC3027-2506A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,24250.00     ,14428.75   ,0.59500000               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC3008-2506 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22070.00     ,13153.72   ,0.59600000               ,Despacho   ,Engorde 4           
2/3/2026         ,BUC1008-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,23350.00     ,11999.18   ,0.51388351               ,Despacho   ,Engorde 2           
2/3/2026         ,STO2004-2601 ,Granja Propia   ,T110N1B0 ,Engorde 0      Gra Re CQ         ,18450.00     ,9666.24    ,0.52391528               ,Despacho   ,Engorde 0           
2/3/2026         ,STO2004-2601 ,Granja Propia   ,T110N1B0 ,Engorde 0      Gra Re CQ         ,22550.00     ,11814.29   ,0.52391528               ,Despacho   ,Engorde 0           
2/4/2026         ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15540.00     ,8951.04    ,0.57600000               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,11295.00     ,6505.92    ,0.57600000               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,3765.00      ,2168.64    ,0.57600000               ,Despacho   ,Engorde 1           
2/4/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22550.00     ,10909.80   ,0.48380493               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21840.00     ,10566.30   ,0.48380493               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5027-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14980.00     ,8928.08    ,0.59600000               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,13830.00     ,9155.46    ,0.66200000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15100.00     ,9996.20    ,0.66200000               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,19400.00     ,9385.82    ,0.48380493               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC1010-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,22050.00     ,11205.83   ,0.50820068               ,Despacho   ,Engorde 3           
2/4/2026         ,STO5042-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14710.00     ,8767.16    ,0.59600000               ,Despacho   ,Engorde 3           
2/4/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,18120.00     ,12611.52   ,0.69600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,17920.00     ,12472.32   ,0.69600000               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC3048-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,21900.00     ,12614.40   ,0.57600000               ,Despacho   ,Engorde 3           
2/4/2026         ,STO5003-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,17940.00     ,10692.24   ,0.59600000               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC1012-2506 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,1205.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/4/2026         ,BUC1002-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,15520.00     ,8110.43    ,0.52257903               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15000.00     ,10440.00   ,0.69600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,18140.00     ,12625.44   ,0.69600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO2003-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21060.00     ,10989.82   ,0.52183380               ,Despacho   ,Engorde 1           
2/4/2026         ,BUC1007-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21730.00     ,11267.00   ,0.51849983               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC1007-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,22030.00     ,11422.55   ,0.51849983               ,Despacho   ,Engorde 2           
2/4/2026         ,STO5010-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14950.00     ,10300.55   ,0.68900000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5020-2506 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,4500.00      ,2592.00    ,0.57600000               ,Despacho   ,Engorde 3           
2/4/2026         ,BUC3020-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20620.00     ,13918.50   ,0.67500000               ,Despacho   ,Engorde 1           
2/4/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21910.00     ,12620.16   ,0.57600000               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21950.00     ,12643.20   ,0.57600000               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC3014-2601 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,-5000.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 0           
2/4/2026         ,BUC3014-2601A,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,5000.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 0           
2/4/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,22360.00     ,12879.36   ,0.57600000               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC3040-2601A,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,5287.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 2           
2/4/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,-5287.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 2           
2/4/2026         ,BUC3014-2601 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,20000.00     ,11920.00   ,0.59600000               ,Despacho   ,Engorde 0           
2/4/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21590.00     ,12435.84   ,0.57600000               ,Despacho   ,Engorde 2           
2/4/2026         ,STO5053-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14860.00     ,10030.50   ,0.67500000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,21140.00     ,10569.42   ,0.49997268               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC1005-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,-1205.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15040.00     ,7751.80    ,0.51541241               ,Despacho   ,Engorde 4           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21350.00     ,11403.63   ,0.53412781               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC1005-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21990.00     ,10856.57   ,0.49370491               ,Despacho   ,Engorde 4           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21850.00     ,11670.69   ,0.53412781               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC3025-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,17940.00     ,12360.66   ,0.68900000               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5023-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15200.00     ,10579.20   ,0.69600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21390.00     ,11040.27   ,0.51614156               ,Despacho   ,Engorde 2           
2/4/2026         ,STO2005-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,14350.00     ,7174.61    ,0.49997268               ,Despacho   ,Engorde 2           
2/4/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,25430.00     ,14647.68   ,0.57600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5028-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15180.00     ,9047.28    ,0.59600000               ,Despacho   ,Engorde 1           
2/4/2026         ,STO5028-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15880.00     ,9464.48    ,0.59600000               ,Despacho   ,Engorde 1           
2/4/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,24380.00     ,14042.88   ,0.57600000               ,Despacho   ,Engorde 4           
2/4/2026         ,BUC3051-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,24920.00     ,14353.92   ,0.57600000               ,Despacho   ,Engorde 4           
2/4/2026         ,STO5057-2601 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,5400.00      ,3110.40    ,0.57600000               ,Despacho   ,Engorde 0           
2/4/2026         ,BUC1008-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,25540.00     ,13124.58   ,0.51388351               ,Despacho   ,Engorde 2           
2/5/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21740.00     ,10517.92   ,0.48380493               ,Despacho   ,Engorde 4           
2/5/2026         ,BUC1010-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,24500.00     ,12858.74   ,0.52484651               ,Despacho   ,Engorde 4           
2/5/2026         ,BUC3048-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,17210.00     ,9912.96    ,0.57600000               ,Despacho   ,Engorde 3           
2/5/2026         ,BUC3048-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,24030.00     ,15066.81   ,0.62700000               ,Despacho   ,Engorde 3           
2/5/2026         ,BUC3048-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,23080.00     ,13294.08   ,0.57600000               ,Despacho   ,Engorde 3           
2/5/2026         ,BUC3048-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,23140.00     ,13328.64   ,0.57600000               ,Despacho   ,Engorde 3           
2/5/2026         ,BUC3048-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,18800.00     ,11787.60   ,0.62700000               ,Despacho   ,Engorde 3           
2/5/2026         ,BUC3048-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,22840.00     ,13155.84   ,0.57600000               ,Despacho   ,Engorde 3           
2/5/2026         ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14780.00     ,9784.36    ,0.66200000               ,Despacho   ,Engorde 4           
2/5/2026         ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15260.00     ,10102.12   ,0.66200000               ,Despacho   ,Engorde 4           
2/5/2026         ,BUC1006-2601 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,19970.00     ,10755.84   ,0.53859990               ,Despacho   ,Engorde 0           
2/5/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21410.00     ,10358.26   ,0.48380493               ,Despacho   ,Engorde 4           
2/5/2026         ,BUC1010-2601 ,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,1275.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/5/2026         ,BUC1010-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,-1275.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/5/2026         ,BUC1010-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,23860.00     ,11543.59   ,0.48380493               ,Despacho   ,Engorde 4           
2/5/2026         ,STO5044-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,17870.00     ,10650.52   ,0.59600000               ,Despacho   ,Engorde 1           
2/5/2026         ,STO5044-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14980.00     ,8928.08    ,0.59600000               ,Despacho   ,Engorde 1           
2/5/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,7820.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/5/2026         ,STO5040-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15130.00     ,10530.48   ,0.69600000               ,Despacho   ,Engorde 4           
2/5/2026         ,STO5066-2601 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,6750.00      ,3888.00    ,0.57600000               ,Despacho   ,Engorde 0           
2/5/2026         ,BUC1002-2601A,Granja Propia   ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,14740.00     ,8148.28    ,0.55280049               ,Despacho   ,Engorde 1           
2/5/2026         ,BUC3031-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21310.00     ,14682.59   ,0.68900000               ,Despacho   ,Engorde 1           
2/5/2026         ,BUC1007-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,17840.00     ,9250.04    ,0.51849983               ,Despacho   ,Engorde 2           
2/5/2026         ,STO5067-2506 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,-7820.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/5/2026         ,STO5010-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15140.00     ,10431.46   ,0.68900000               ,Despacho   ,Engorde 4           
2/5/2026         ,STO2003-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,19820.00     ,10342.75   ,0.52183380               ,Despacho   ,Engorde 1           
2/5/2026         ,BUC3020-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,14910.00     ,10064.25   ,0.67500000               ,Despacho   ,Engorde 1           
2/5/2026         ,BUC1007-2601A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,25210.00     ,13900.79   ,0.55139996               ,Despacho   ,Engorde 2           
2/5/2026         ,BUC3040-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15640.00     ,9008.64    ,0.57600000               ,Despacho   ,Engorde 2           
